ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
agr-20150350A,agr,"HEWLETT PACKARD",61957.11,2014-12-16,2014,2015,2,30978.555,61957.11,0,"672 Computer Equipment - Servers","HEWLETT-PACKARD (CANADA) CO"
agr-3000420385,agr,"POULINS PEST CONTROL",10262.62,2011-10-04,2011,2014,4,2565.655,5407.5,0,"859 Other Business Services not Elsewhere Specified","POULIN'S PEST CONTROL"
agr-3000554095,agr,"GALLIA CONSULTING",16000,2014-07-17,2014,2014,1,16000,16000,0,"430 Scientific Services","GALLIA CONSULTING"
agr-3000540422,agr,"PATERSON EARTH & WATER CONSULTING",16800,2014-02-03,2014,2014,1,16800,16800,0,"431 Scientific Consultants","PATERSON EARTH & WATER CONSULTING LTD."
agr-3000547309,agr,"CUMMINS WESTERN CANADA",21000,2014-03-27,2014,2014,1,21000,21000,0,"655 Processing Machinery","CUMMINS WESTERN CANADA"
agr-3000543253,agr,"LES ENTREPRISES GAYTEC",10807.65,2014-02-26,2014,2014,1,10807.65,10807.65,0,"499 Other Professional Services not Elsewhere Specified","LES ENTREPRISES GAYTEC INC."
agr-20130210A,agr,"HOMERNIK CLEANING SERVICES",159390,2014-01-01,2014,2015,2,79695,159390,0,"811 Contracted Building Cleaning","HOMERNIK CLEANING SERVICES LTD."
agr-3000550249,agr,"RICHARDSON PIONEER LIMITED",23138.49,2014-05-13,2014,2014,1,23138.49,23138.49,0,"1130 Inorganic and Organic Chemicals, Including Plastics, Rubber and Products, and Excluding Tires and Tubes","RICHARDSON PIONEER LIMITED"
agr-3000541632,agr,"BIO-RAD LABORATORIES (CANADA)",26388.49,2014-02-17,2014,2014,1,26388.49,26388.49,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","BIO-RAD LABORATORIES (CANADA) LTD."
agr-3000547880,agr,"GDI SERVICES",303306.26,2009-09-01,2009,2014,6,50551.0433333,113519.45,0,"811 Contracted Building Cleaning","GDI SERVICES"
agr-1900146467,agr,"IMPERIAL OIL LIMITED",17223.54,2014-03-31,2014,2014,1,17223.54,17223.54,0,"1124 Diesel Fuel","IMPERIAL OIL LIMITED"
agr-3000551421,agr,"SURELOCK HOMES PROPERTY MANAGEMENT AND MAINTENANCE SERVICES",11340,2014-04-01,2014,2014,1,11340,11340,0,"859 Other Business Services not Elsewhere Specified","SURELOCK HOMES PROPERTY MANAGEMENT AND MAINTENANCE SERVICES"
agr-20130518A,agr,"CAMERON & SONS",823011.5,2013-08-01,2013,2018,6,137168.583333,461068.65,3,"811 Contracted Building Cleaning","CAMERON & SONS"
agr-3000554202,agr,"PALCO INDUSTRIAL MARKING AND LABELING",12099.32,2014-07-18,2014,2014,1,12099.32,12099.32,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","PALCO INDUSTRIAL MARKING AND LABELING"
agr-3000559448,agr,"D-MARK BIOSCIENCES",22793.4,2014-10-10,2014,2014,1,22793.4,22793.4,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","D-MARK BIOSCIENCES"
agr-3000550143,agr,"SIMPLEX INDUSTRIES",678000,2014-06-01,2014,2017,4,169500,226000,3,"859 Other Business Services not Elsewhere Specified","SIMPLEX INDUSTRIES INC."
agr-3000540028,agr,"NORSEMAN CONSTRUCTION",127856.4,2014-02-05,2014,2014,1,127856.4,122874.15,0,"630 Office Buildings","NORSEMAN CONSTRUCTION LTD"
agr-3000528457,agr,"IMPERIAL OIL LIMITED",101500,2013-09-01,2013,2014,2,50750,52000,3,"1122 Gasoline","IMPERIAL OIL LIMITED"
agr-3000532511,agr,"INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT",24000,2013-11-18,2013,2014,2,12000,24000,0,"430 Scientific Services","INTERNATIONAL INSTITUTE FOR SUSTAINABLE DEVELOPMENT"
agr-3000563614,agr,"CARL ZEISS CANADA",17777.16,2014-12-09,2014,2015,2,8888.58,17777.16,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","CARL ZEISS CANADA LTD."
agr-3000553989,agr,"COOLEES EXCAVATING",23900,2014-07-16,2014,2015,2,11950,23900,0,"859 Other Business Services not Elsewhere Specified","COOLEE'S EXCAVATING LTD"
agr-3000528384,agr,"MEUNERIE SAWYERVILLE",24000,2013-04-01,2013,2014,2,12000,20000,2,"1111 Live Animals, Including Their Fodder","MEUNERIE SAWYERVILLE"
agr-3000556870,agr,WINTERSTEIGER,12172.1,2014-08-25,2014,2014,1,12172.1,12172.1,0,"655 Processing Machinery",WINTERSTEIGER
agr-3000531778,agr,"LESTERS SNOW REMOVAL",58510.07,2013-11-15,2013,2015,3,19503.3566667,58421,2,"859 Other Business Services not Elsewhere Specified","LESTER'S SNOW REMOVAL"
agr-3000537410,agr,"GRECON CONSTRUCTION LIMITED",20790,2014-01-20,2014,2014,1,20790,20790,0,"645 Other Buildings","GRECON CONSTRUCTION LIMITED"
agr-3000541620,agr,"VWR INTERNATIONAL",39949.29,2014-02-17,2014,2014,1,39949.29,39949.29,0,"1231 Office Furniture and Furnishings, Including Parts","VWR INTERNATIONAL LTD."
agr-7200000489,agr,"FOXRED CONSULTING",2046349.32,2012-12-11,2012,2016,5,409269.864,64986.3,7,"491 Management Consulting","FOXRED CONSULTING INC"
agr-3000561783,agr,"ER REFRIGERATION",10500,2014-11-14,2014,2015,2,5250,10500,0,"665 Other Equipment","ER REFRIGERATION"
agr-3000564917,agr,"TEKNION ROY & BRETON",14255.43,2014-12-24,2014,2015,2,7127.715,14255.43,0,"1231 Office Furniture and Furnishings, Including Parts","TEKNION ROY & BRETON INC"
agr-3000527684,agr,"LARRY PENNER ENTERPRISES",66675,2013-09-19,2013,2014,2,33337.5,66675,0,"1122 Gasoline","LARRY PENNER ENTERPRISES INC"
agr-3000452919,agr,"EXPO INTERNATIONAL",876323.51,2011-09-26,2011,2014,4,219080.8775,266172.77,2,"331 Exposition Services","EXPO INTERNATIONAL LTD."
agr-7200000625,agr,"WORKDYNAMICS TECHNOLOGIES",20340,2014-02-12,2014,2014,1,20340,20340,0,"473 Information Technology and Telecommunications Consultants","WORKDYNAMICS TECHNOLOGIES INC."
agr-7200000411,agr,"IBM CANADA",5564912.89,2012-04-01,2012,2015,4,1391228.2225,645714.3,4,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-7200000720,agr,"IBM CANADA",250159.47,2014-11-24,2014,2017,4,62539.8675,85196.78,3,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-3000560192,agr,"PLUS INDUSTRIES",127643.5,2014-11-01,2014,2017,4,31910.875,42697.2,3,"811 Contracted Building Cleaning","PLUS INDUSTRIES INC."
agr-3000527085,agr,"SEED SOLUTIONS NZ",17406.53,2013-10-15,2013,2014,2,8703.265,17406.53,0,"430 Scientific Services","SEED SOLUTIONS NZ LTD"
agr-20130449A,agr,"THOMSON REUTERS SCIENTIFIC",77094.09,2013-03-28,2013,2016,4,19273.5225,22537.63,4,"361 Electronic subscriptions and electronic publications","THOMSON REUTERS SCIENTIFIC INC"
agr-3000564655,agr,"LEKTER INDUSTRIAL SERVICES",39550,2014-12-15,2014,2015,2,19775,39550,0,"658 Electric Lighting, Distribution and Control Equipment","LEKTER INDUSTRIAL SERVICES INC"
agr-3000545315,agr,"AGILENT TECHNOLOGIES CANADA",24334.78,2014-03-11,2014,2014,1,24334.78,24334.78,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","AGILENT TECHNOLOGIES CANADA INC"
agr-3000542515,agr,WAV,11889.35,2014-02-17,2014,2014,1,11889.35,11889.35,0,"1282 Computer Equipment - Servers (includes related parts and peripherals)","WAV INC"
agr-3000536143,agr,"LGC GENOMICS  LLC",16163.76,2014-01-08,2014,2014,1,16163.76,16163.76,0,"430 Scientific Services","LGC GENOMICS  LLC"
agr-3000552021,agr,"NUHN INDUSTRIES",24069,2014-06-10,2014,2014,1,24069,24069,0,"1249 Other Equipment and Parts","NUHN INDUSTRIES LTD"
agr-7200000238,agr,"ADGA GROUP",2207758.32,2011-03-28,2011,2017,7,315394.045714,90074.96,11,"473 Information Technology and Telecommunications Consultants","ADGA GROUP CONSULTANTS INC."
agr-3000556813,agr,"MANDEL SCIENTIFIC COMPANY",25689.93,2014-09-04,2014,2014,1,25689.93,25689.3,2,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","MANDEL SCIENTIFIC COMPANY INC."
agr-3000551458,agr,"LES CONSULTANTS SM",24374.7,2014-06-02,2014,2014,1,24374.7,24374.7,0,"423 Engineering Consultants - Other","LES CONSULTANTS S.M. INC."
agr-3000549869,agr,"FAIRLINE ELECTRIC LIMITED",19429.25,2014-04-01,2014,2014,1,19429.25,19429.25,0,"658 Electric Lighting, Distribution and Control Equipment","FAIRLINE ELECTRIC LIMITED"
agr-3000555669,agr,"LES  PORTES LTR",15128.44,2014-08-01,2014,2016,3,5042.81333333,15068.55,2,"645 Other Buildings","LES  PORTES L.T.R."
agr-3000514806,agr,"CANADIAN CORPS OF COMMISSIONAIRES",46185.36,2013-04-04,2013,2014,2,23092.68,46185.36,0,"460 Protection Services",COMMISSIONAIRES
agr-3000539901,agr,"UNIVERSITY OF GUELPH",571031.69,2013-10-18,2013,2017,5,114206.338,417276.6,5,"430 Scientific Services","UNIVERSITY OF GUELPH"
agr-3000532765,agr,"FARMING SMARTER",12600,2013-11-22,2013,2014,2,6300,12600,0,"430 Scientific Services","FARMING SMARTER"
agr-3000546212,agr,"R HALLIDAY & ASSOCIATES",13781.25,2014-02-25,2014,2014,1,13781.25,13781.25,0,"431 Scientific Consultants","R. HALLIDAY & ASSOCIATES LTD."
agr-3000543286,agr,"QUARTZ IMAGING",13211.1,2014-02-26,2014,2014,1,13211.1,13211.1,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","QUARTZ IMAGING"
agr-3000556500,agr,"GROOM & ASSOCIÉS",40241.25,2014-08-29,2014,2015,2,20120.625,40241.25,0,"813 Temporary Help Services","GROOM & ASSOCIÉS"
agr-3000538095,agr,"CANADIAN HORTICULTURAL COUNCIL",245492.5,2014-04-01,2014,2017,4,61373.125,242950,2,"430 Scientific Services","CANADIAN HORTICULTURAL COUNCIL"
agr-3000547132,agr,"INFLECTOR ENVIRONMENTAL SERVICES",21950.25,2014-03-20,2014,2014,1,21950.25,21950.25,0,"645 Other Buildings","INFLECTOR ENVIRONMENTAL SERVICES"
agr-20140279A,agr,"FULL LINE AG",154297.5,2014-03-04,2014,2014,1,154297.5,154297.5,0,"1219 Other Machinery and Parts","FULL LINE AG"
agr-20140147A,agr,"BOBCAT OF REGINA",66553.52,2013-12-16,2013,2014,2,33276.76,66553.52,0,"1264 Other Vehicles","BOBCAT OF REGINA LTD"
agr-3000517149,agr,"LIFE TECHNOLOGIES",26250,2013-05-01,2013,2014,2,13125,5250,3,"1139 Miscellaneous Chemical Products","LIFE TECHNOLOGIES INC"
agr-3000539005,agr,"FISHER SCIENTIFIC",21516.49,2014-01-30,2014,2014,1,21516.49,21516.49,0,"1249 Other Equipment and Parts","FISHER SCIENTIFIC"
agr-3000460366,agr,"XEROX CANADA",33201,2011-12-07,2011,2016,6,5533.5,32571,0,"533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment","XEROX CANADA LTD"
agr-3000545693,agr,"SONIC DRILLING",25516.79,2014-03-11,2014,2014,1,25516.79,25513.16,2,"422 Engineering Consultants - Construction","SONIC DRILLING LTD."
agr-3000533811,agr,"THOMAS SCIENTIFIC",15809.36,2013-12-05,2013,2014,2,7904.68,15809.36,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","THOMAS SCIENTIFIC"
agr-3000532719,agr,"SOUTHERN SEED TECHNOLOGY",37043.9,2013-11-21,2013,2014,2,18521.95,30173.5,2,"430 Scientific Services","SOUTHERN SEED TECHNOLOGY LTD."
agr-3000543534,agr,"EVOLUTION LAITIERE",18683.44,2014-02-27,2014,2014,1,18683.44,18683.44,0,"1219 Other Machinery and Parts","EVOLUTION LAITIERE INC"
agr-3000530873,agr,"STANLEY CANADA CORPORATION",13461.12,2013-10-30,2013,2016,4,3365.28,11819.52,3,"645 Other Buildings","STANLEY CANADA CORPORATION"
agr-20090192A,agr,"SHARICK HOLDING",80750.85,2013-05-01,2013,2014,2,40375.425,13622.43,3,"811 Contracted Building Cleaning","SHARICK HOLDING LTD"
agr-3000527204,agr,"THE NEW ZEALAND INSTITUTE FOR PLANT AND FOOD RESEARCH",24387.27,2013-09-12,2013,2014,2,12193.635,20255.73,2,"430 Scientific Services","THE NEW ZEALAND INSTITUTE FOR PLANT AND FOOD RESEARCH LTD."
agr-7200000581,agr,"VERITAAQ TECHNOLOGY HOUSE",1695750.02,2013-08-16,2013,2017,5,339150.004,243600,3,"473 Information Technology and Telecommunications Consultants","VERITAAQ TECHNOLOGY HOUSE INC"
agr-3000563967,agr,"WATERS LIMITED",12004.2,2014-12-12,2014,2015,2,6002.1,12004.2,0,"660 Measuring, Controlling, Laboratory, Medical and Optical Instruments, Apparatus and Accessories","WATERS LIMITED"
agr-3000541075,agr,"E BOURASSA & SONS",12495,2014-02-12,2014,2014,1,12495,12495,0,"1219 Other Machinery and Parts","E BOURASSA & SONS Ltd"
agr-3000540641,agr,NEWTERRA,29924.66,2014-02-11,2014,2014,1,29924.66,29765.33,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",NEWTERRA
agr-3000528461,agr,"IMPERIAL OIL LIMITED",31500,2013-09-01,2013,2014,2,15750,31500,0,"1124 Diesel Fuel","IMPERIAL OIL LIMITED"
agr-3000544743,agr,"ESBE SCIENTIFIC",14791.71,2014-03-06,2014,2014,1,14791.71,14791.71,0,"1249 Other Equipment and Parts","ESBE SCIENTIFIC"
agr-3000511450,agr,MOON-MATZ,37040.27,2013-03-05,2013,2014,2,18520.135,20191.97,3,"422 Engineering Consultants - Construction","MOON-MATZ LTD."
agr-3000518713,agr,TECHNICO-LAIT,28389.38,2013-04-01,2013,2014,2,14194.69,9198,2,"1249 Other Equipment and Parts","TECHNICO-LAIT INC"
agr-3000525375,agr,MAXSYS,35946.72,2013-08-20,2013,2014,2,17973.36,19876.42,3,"813 Temporary Help Services",MAXSYS
agr-3000448767,agr,"BEE-CLEAN BUILDING MAINTENANCE",16798.58,2011-08-10,2011,2014,4,4199.645,12338.47,0,"811 Contracted Building Cleaning","BEE-CLEAN BUILDING MAINTENANCE"
agr-3000541359,agr,"ONTARIO FRUIT & VEGETABLE GROWERS ASSOCIATION",17564.85,2014-02-24,2014,2015,2,8782.425,8710.05,0,"491 Management Consulting","ONTARIO FRUIT & VEGETABLE GROWERS ASSOCIATION"
agr-3000541679,agr,"VWR INTERNATIONAL CO",20920.34,2014-02-17,2014,2014,1,20920.34,20920.34,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR INTERNATIONAL CO."
agr-3000536471,agr,"YUNNAN AGRICULTURAL UNIVERSITY",16000,2014-01-15,2014,2014,1,16000,16000,0,"430 Scientific Services","YUNNAN AGRICULTURAL UNIVERSITY"
agr-3000544985,agr,"FISHER SCIENTIFIC",36688.7,2014-03-07,2014,2014,1,36688.7,36688.7,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000552417,agr,"SHASHI JUNEJA",10000,2014-06-23,2014,2014,1,10000,10000,0,"430 Scientific Services","SHASHI JUNEJA"
agr-3000546739,agr,"DELOITTE AND TOUCHE",212333.22,2014-03-20,2014,2015,2,106166.61,191286.4,3,"401 Accounting and Audit Services","DELOITTE INC"
agr-3000554399,agr,"CAMPBELL SCIENTIFIC (CANADA) CORP",11812.38,2014-07-22,2014,2014,1,11812.38,11812.38,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","CAMPBELL SCIENTIFIC (CANADA) CORP."
agr-3000527740,agr,"THE LANGUAGE STUDIO",11694.04,2013-09-23,2013,2014,2,5847.02,2244.1,3,"447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","THE LANGUAGE STUDIO INC."
agr-3000519857,agr,"CABI EUROPE- SWITZERLAND",10500,2013-05-30,2013,2014,2,5250,10500,0,"1121 Salt_ Sulphur_ Ores_ Earth and Stone","CABI EUROPE- SWITZERLAND"
agr-3000557038,agr,"ALLAN TERNES",24300,2014-09-08,2014,2014,1,24300,24300,0,"1111 Live Animals, Including Their Fodder","ALLAN TERNES"
agr-20130563A,agr,"MULTI-SERVICES ALBANEL",90987.08,2013-11-22,2013,2015,3,30329.0266667,45254.16,3,"811 Contracted Building Cleaning","MULTI-SERVICES ALBANEL"
agr-3000549823,agr,LUMEN,10347.76,2014-04-01,2014,2015,2,5173.88,3449.25,0,"1241 Plumbing Equipment and Fittings, Including Parts",LUMEN
agr-3000543893,agr,"DIAMED LABSUPPLIES",10344.44,2014-02-28,2014,2014,1,10344.44,10344.44,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","DIAMED LAB.SUPPLIES"
agr-3000539613,agr,"WATERS SCIENTIFIC LIMITED",33523.17,2014-02-04,2014,2014,1,33523.17,33523.17,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","WATERS SCIENTIFIC LIMITED"
agr-3000552631,agr,"HONEYWELL LTEE",18106.21,2014-07-01,2014,2015,2,9053.105,18106.21,0,"665 Other Equipment","HONEYWELL LTEE"
agr-3000535702,agr,FIXAIR,25300,2014-02-02,2014,2014,1,25300,25300,0,"656 Heating, Air-conditioning and Refrigeration Equipment",FIXAIR
agr-3000534795,agr,"CAMPBELL SCIENTIFIC (CANADA) CORP",15940.38,2013-12-16,2013,2014,2,7970.19,15940.38,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","CAMPBELL SCIENTIFIC (CANADA) CORP."
agr-3000556293,agr,"IMPERIAL OIL LIMITED",59000,2014-09-01,2014,2015,2,29500,59000,0,"1124 Diesel Fuel","IMPERIAL OIL LIMITED"
agr-20140464A,agr,"LIFE TECHNOLOGIES",149033.19,2014-01-14,2014,2014,1,149033.19,149033.19,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","LIFE TECHNOLOGIES INC"
agr-3000556868,agr,"KELLY DOBSON",13862.09,2014-09-04,2014,2016,3,4620.69666667,10735,3,"491 Management Consulting","KELLY DOBSON"
agr-3000517038,agr,"LEONARD BLYDORP",24040.75,2013-04-25,2013,2014,2,12020.375,19775,2,"430 Scientific Services","LEONARD BLYDORP"
agr-3000532214,agr,"MCKENNA SURVEY",21275,2013-11-12,2013,2014,2,10637.5,21275,0,"421 Architectural Services","MCKENNA SURVEY"
agr-3000536623,agr,LVM,46277.91,2014-01-13,2014,2014,1,46277.91,40430.25,2,"420 Engineering Services not Elsewhere Specified","LVM INC."
agr-3000509663,agr,"ACCURATE CONTRACT CLEANING",427266.56,2013-03-01,2013,2016,4,106816.64,120323.7,5,"811 Contracted Building Cleaning","ACCURATE CONTRACT CLEANING"
agr-3000521063,agr,"JAMES CHURCHILL",24475,2013-06-17,2013,2014,2,12237.5,22000,2,"431 Scientific Consultants","JAMES CHURCHILL"
agr-3000563836,agr,"CARMICHAEL ENGINEERING",42523.03,2014-12-09,2014,2015,2,21261.515,41668.75,2,"656 Heating, Air-conditioning and Refrigeration Equipment","CARMICHAEL ENGINEERING LTD"
agr-3000549431,agr,"ALSASK FIRE EQUIPMENT",14369.25,2014-05-01,2014,2015,2,7184.625,14369.25,0,"665 Other Equipment","ALSASK FIRE EQUIPMENT LTD"
agr-3000546355,agr,"VWR INTERNATIONAL CO",16579.74,2014-03-18,2014,2014,1,16579.74,16579.74,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR INTERNATIONAL CO."
agr-7200000212,agr,"INTERIS CONSULTING",2094016.56,2010-09-30,2010,2017,8,261752.07,711900,3,"473 Information Technology and Telecommunications Consultants","INTERIS CONSULTING INC."
agr-7200000425,agr,"IBM CANADA",488990.61,2012-07-12,2012,2014,3,162996.87,173787.6,0,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-3000540062,agr,"MANDEL SCIENTIFIC COMPANY",28350.39,2014-02-06,2014,2014,1,28350.39,28350.39,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","MANDEL SCIENTIFIC COMPANY INC."
agr-3000529844,agr,"MID-WEST PUMP",55428.25,2013-10-17,2013,2014,2,27714.125,55428.25,0,"656 Heating, Air-conditioning and Refrigeration Equipment","Mid-west Pump Ltd"
agr-3000543636,agr,"WESTMAN AERIAL SPRAYING",16600,2014-02-27,2014,2014,1,16600,16600,0,"1350 Industrial Buildings","WESTMAN AERIAL SPRAYING"
agr-3000531673,agr,"BRUNO  FEEDS",24085.55,2013-11-08,2013,2014,2,12042.775,21485.55,0,"1111 Live Animals, Including Their Fodder","BRUNO  FEEDS"
agr-20150145A,agr,"COSSETTE COMMUNICATION",62104.65,2014-10-31,2014,2015,2,31052.325,62104.65,0,"301 Advertising Services","COSSETTE COMMUNICATION INC."
agr-7200000691,agr,"MARCIL LAVALLEE",27145.03,2014-09-19,2014,2015,2,13572.515,27145.03,0,"401 Accounting and Audit Services","MARCIL LAVALLEE"
agr-3000541698,agr,"PLOMBERIE STEPHANE BELANGER",17277.29,2014-02-18,2014,2014,1,17277.29,5702.76,0,"665 Other Equipment","PLOMBERIE STEPHANE BELANGER"
agr-20140302A,agr,"FABRO ENTERPRISES",98175,2014-01-13,2014,2014,1,98175,98175,0,"1219 Other Machinery and Parts","FABRO ENTERPRISES LTD."
agr-3000549173,agr,"CUMMINS EASTERN CANADA LP",65036.88,2014-04-25,2014,2014,1,65036.88,65036.88,0,"655 Processing Machinery","CUMMINS EASTERN CANADA LP"
agr-20140156A,agr,"SAS INSTITUTE",237298.87,2013-09-01,2013,2014,2,118649.435,237298.87,0,"672 Computer Equipment - Servers","SAS INSTITUTE (CANADA) INC"
agr-3000564539,agr,"LONGS FLOORALL",26209.58,2014-12-18,2014,2015,2,13104.79,26209.58,0,"630 Office Buildings","LONGS FLOORALL LTD"
agr-3000537629,agr,"VWR  INTERNATIONAL",11725.94,2014-01-20,2014,2014,1,11725.94,11725.94,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR  INTERNATIONAL LTD."
agr-3000452479,agr,"CANON CANADA",14797.51,2011-11-01,2011,2016,6,2466.25166667,10044.91,2,"533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment","CANON CANADA INC."
agr-20140424B,agr,"D-MARK BIOSCIENCES",33335,2014-11-10,2014,2015,2,16667.5,33335,0,"1284 Client Software","D-MARK BIOSCIENCES"
agr-3000536324,agr,"ADVANCED CHIPPEWA TECHNOLOGIES",21715.56,2014-01-09,2014,2014,1,21715.56,21715.56,0,"1282 Computer Equipment - Servers (includes related parts and peripherals)","ADVANCED CHIPPEWA TECHNOLOGIES"
agr-3000561554,agr,"MANDEL SCIENTIFIC COMPANY",25113.59,2014-11-12,2014,2015,2,12556.795,25113.59,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","MANDEL SCIENTIFIC COMPANY INC."
agr-3000544065,agr,"GRANDE PRAIRIE REGIONAL COLLEGE",10437,2014-03-03,2014,2014,1,10437,10437,0,"430 Scientific Services","GRANDE PRAIRIE REGIONAL COLLEGE"
agr-3000526898,agr,"CLINIQUE VETERINAIRE COATICOOK",10857.98,2013-09-09,2013,2014,2,5428.99,10857.98,0,"210 Transportation of Things not Elsewhere Specified","CLINIQUE VETERINAIRE COATICOOK"
agr-1900118355,agr,"CTC TRAIN CANADA",11277.4,2014-11-21,2014,2014,1,11277.4,11277.4,0,"447 Tuition Fees and Costs of Attending Courses Including Seminars not Elsewhere Specified","CTC TRAIN CANADA"
agr-3000538779,agr,"THERMO FISHER SCIENTIFIC",29629.06,2014-01-28,2014,2014,1,29629.06,29629.06,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","THERMO FISHER SCIENTIFIC"
