ID,Department,"Vendor Name","Contract Value","Contract Date","Start Year","End Year","Duration in Years","Value Per Year","Original Value","Number of Amendments",Description,"Original Vendor Name"
agr-3000465867,agr,"CANON CANADA",13201.32,2012-02-01,2012,2016,5,2640.264,9916.42,0,"533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment","CANON CANADA INC."
agr-3000552893,agr,"FISHER SCIENTIFIC",15962.64,2014-06-25,2014,2015,2,7981.32,15962.64,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000570854,agr,METABOLOMETRICS,17131.28,2015-02-23,2015,2015,1,17131.28,17131.28,0,"430 Scientific Services","METABOLOMETRICS INC."
agr-3000579069,agr,"JAMES BOYD CONSULTING",24408,2015-05-04,2015,2015,1,24408,24408,0,"491 Management Consulting","JAMES BOYD CONSULTING LTD"
agr-3000463836,agr,"DESIREE  JOHNSON",66624.6,2012-04-01,2012,2015,4,16656.15,22201.2,2,"811 Contracted Building Cleaning","DESIREE  JOHNSON"
agr-3000569432,agr,"EPPENDORF CANADA",16133.78,2015-02-11,2015,2015,1,16133.78,16133.78,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","EPPENDORF CANADA LTD."
agr-3000556094,agr,"GDI SERVICES (CANADA) LP",423982.95,2014-07-10,2014,2017,4,105995.7375,163229.34,2,"811 Contracted Building Cleaning","GDI SERVICES (CANADA) LP"
agr-3000589358,agr,"WILLIAM CLEANING SERVICE",290755.5,2015-10-01,2015,2017,3,96918.5,145377.75,2,"811 Contracted Building Cleaning","WILLIAM CLEANING SERVICE LTD."
agr-3000552402,agr,EMERION,79100,2014-06-18,2014,2015,2,39550,79100,0,"473 Information Technology and Telecommunications Consultants",EMERION
agr-3000559858,agr,"KEPLER SPACE",23730,2014-10-20,2014,2015,2,11865,23730,0,"3422 Suspense Account (debit) - Other Government Departments","KEPLER SPACE INC"
agr-3000565921,agr,"TORUS TECHNOLOGIES",10473.75,2015-01-14,2015,2015,1,10473.75,10473.75,0,"430 Scientific Services","TORUS TECHNOLOGIES"
agr-3000562510,agr,CARMICHAEL,29669.28,2014-11-25,2014,2015,2,14834.64,28765.28,2,"656 Heating, Air-conditioning and Refrigeration Equipment",CARMICHAEL
agr-3000494067,agr,"URBAN LIGHTHOUSE",215830,2012-10-19,2012,2016,5,43166,32770,3,"473 Information Technology and Telecommunications Consultants","URBAN LIGHTHOUSE INC"
agr-3000583684,agr,"MARY SHELMAN (PROFFESOR)",12391,2015-05-06,2015,2015,1,12391,12391,0,"491 Management Consulting","MARY SHELMAN (PROFFESOR)"
agr-3000574276,agr,"LIFE TECHNOLOGIES",27306.57,2015-03-18,2015,2015,1,27306.57,27306.57,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","LIFE TECHNOLOGIES INC"
agr-20150363A,agr,"FUL-FLO INDUSTRIES",218799,2015-03-02,2015,2015,1,218799,218799,0,"1219 Other Machinery and Parts","FUL-FLO INDUSTRIES LTD."
agr-3000579127,agr,"BOUTETTE & BARNETT",24971.87,2015-05-05,2015,2015,1,24971.87,24971.87,0,"1249 Other Equipment and Parts","BOUTETTE & BARNETT"
agr-3000527965,agr,"ERNST & YOUNG LLP",50400,2013-09-24,2013,2018,6,8400,50400,0,"401 Accounting and Audit Services","ERNST & YOUNG LLP"
agr-3000572145,agr,"MJK AG VENTURES",23268.46,2015-03-03,2015,2015,1,23268.46,23268.46,0,"1223 Image/Video Communications Equipment (including related parts and peripherals)","MJK AG VENTURES INC."
agr-3000596619,agr,"LCC & ASSOCIES CANADA",278106.7,2015-11-23,2015,2016,2,139053.35,189727,4,"630 Office Buildings","LCC & ASSOCIES CANADA INC"
agr-20150350A,agr,"HEWLETT PACKARD",61957.11,2014-12-16,2014,2015,2,30978.555,61957.11,0,"672 Computer Equipment - Servers","HEWLETT-PACKARD (CANADA) CO"
agr-3000568832,agr,"VWR INTERNATIONAL",11270,2015-02-09,2015,2015,1,11270,11270,0,"1249 Other Equipment and Parts","VWR INTERNATIONAL LTD."
agr-3000594212,agr,"PODOLINSKY EQUIPMENT",36736.35,2015-11-12,2015,2016,2,18368.175,36736.35,0,"1264 Other Vehicles","PODOLINSKY EQUIPMENT LTD."
agr-20130210A,agr,"HOMERNIK CLEANING SERVICES",159390,2014-01-01,2014,2015,2,79695,159390,0,"811 Contracted Building Cleaning","HOMERNIK CLEANING SERVICES LTD."
agr-3000591272,agr,"ROYER INDUSTRIES",17841.78,2015-10-05,2015,2015,1,17841.78,17841.78,0,"1219 Other Machinery and Parts","ROYER INDUSTRIES  INC"
agr-3000570337,agr,"MID-WEST PUMP",10710,2015-02-18,2015,2015,1,10710,10710,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","MID-WEST PUMP LTD"
agr-3000569564,agr,"LGC GENOMICS  LLC",10396.81,2015-02-12,2015,2015,1,10396.81,10396.81,0,"1139 Miscellaneous Chemical Products","LGC GENOMICS  LLC"
agr-3000584326,agr,"ARCHITECTURE 49",15968.03,2015-07-06,2015,2016,2,7984.015,10272.83,2,"421 Architectural Services","ARCHITECTURE 49"
agr-20130518A,agr,"CAMERON & SONS",823011.5,2013-08-01,2013,2018,6,137168.583333,461068.65,3,"811 Contracted Building Cleaning","CAMERON & SONS"
agr-3000588519,agr,"AGILENT TECHNOLOGIES",18932.91,2015-09-02,2015,2015,1,18932.91,18932.91,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","AGILENT TECHNOLOGIES"
agr-3000550143,agr,"SIMPLEX INDUSTRIES",678000,2014-06-01,2014,2017,4,169500,226000,3,"859 Other Business Services not Elsewhere Specified","SIMPLEX INDUSTRIES INC."
agr-3000574301,agr,"SEEDBURO EQUIPMENT COMPANY",16093.26,2015-03-18,2015,2015,1,16093.26,16093.26,0,"1219 Other Machinery and Parts","SEEDBURO EQUIPMENT COMPANY"
agr-3000563614,agr,"CARL ZEISS CANADA",17777.16,2014-12-09,2014,2015,2,8888.58,17777.16,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","CARL ZEISS CANADA LTD."
agr-3000553989,agr,"COOLEES EXCAVATING",23900,2014-07-16,2014,2015,2,11950,23900,0,"859 Other Business Services not Elsewhere Specified","COOLEE'S EXCAVATING LTD"
agr-3000595138,agr,"FAHRHALL MECHANICAL CONTRACTORS",19000.95,2015-11-24,2015,2015,1,19000.95,19000.95,0,"645 Other Buildings","FAHRHALL MECHANICAL CONTRACTORS LTD"
agr-3000531778,agr,"LESTERS SNOW REMOVAL",58510.07,2013-11-15,2013,2015,3,19503.3566667,58421,2,"859 Other Business Services not Elsewhere Specified","LESTER'S SNOW REMOVAL"
agr-3000567112,agr,"FLYNN CANADA",10815,2015-01-26,2015,2015,1,10815,10815,0,"645 Other Buildings","FLYNN CANADA LTD."
agr-3000573589,agr,"SOLUTIONS MESONET",17246.25,2015-03-02,2015,2015,1,17246.25,17246.25,0,"430 Scientific Services","SOLUTIONS MESONET"
agr-3000595102,agr,"FISHER SCIENTIFIC",39912.87,2015-11-23,2015,2015,1,39912.87,39912.87,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000588605,agr,"NORTHEAST MASONRY",15021.27,2015-09-03,2015,2015,1,15021.27,14682.27,2,"630 Office Buildings","NORTHEAST MASONRY LTD."
agr-7200000489,agr,"FOXRED CONSULTING",2046349.32,2012-12-11,2012,2016,5,409269.864,64986.3,7,"491 Management Consulting","FOXRED CONSULTING INC"
agr-3000561783,agr,"ER REFRIGERATION",10500,2014-11-14,2014,2015,2,5250,10500,0,"665 Other Equipment","ER REFRIGERATION"
agr-3000564917,agr,"TEKNION ROY & BRETON",14255.43,2014-12-24,2014,2015,2,7127.715,14255.43,0,"1231 Office Furniture and Furnishings, Including Parts","TEKNION ROY & BRETON INC"
agr-3000566826,agr,"THE GLOBAL GROUP",19766.57,2015-01-21,2015,2015,1,19766.57,19766.57,0,"1231 Office Furniture and Furnishings, Including Parts","THE GLOBAL GROUP"
agr-7200000411,agr,"IBM CANADA",5564912.89,2012-04-01,2012,2015,4,1391228.2225,645714.3,4,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-3000589789,agr,"FISHER SCIENTIFIC",11496.54,2015-09-21,2015,2015,1,11496.54,11496.54,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-7200000720,agr,"IBM CANADA",250159.47,2014-11-24,2014,2017,4,62539.8675,85196.78,3,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-3000560192,agr,"PLUS INDUSTRIES",127643.5,2014-11-01,2014,2017,4,31910.875,42697.2,3,"811 Contracted Building Cleaning","PLUS INDUSTRIES INC."
agr-3000580527,agr,"GC BAXTER PLUMBING",39330,2015-05-21,2015,2015,1,39330,39330,0,"1160 Ferrous Metals","G.C. BAXTER PLUMBING"
agr-3000598287,agr,"GREEN TECH",21752.5,2015-12-30,2015,2016,2,10876.25,21752.5,0,"1219 Other Machinery and Parts","GREEN TECH"
agr-3000581088,agr,"IMPERIAL OIL LIMITED",98138.25,2015-04-01,2015,2016,2,49069.125,98138.25,0,"1122 Gasoline","IMPERIAL OIL LIMITED"
agr-20130449A,agr,"THOMSON REUTERS SCIENTIFIC",77094.09,2013-03-28,2013,2016,4,19273.5225,22537.63,4,"361 Electronic subscriptions and electronic publications","THOMSON REUTERS SCIENTIFIC INC"
agr-3000596196,agr,"FISHER SCIENTIFIC",37939.75,2015-12-03,2015,2016,2,18969.875,37939.75,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000564655,agr,"LEKTER INDUSTRIAL SERVICES",39550,2014-12-15,2014,2015,2,19775,39550,0,"658 Electric Lighting, Distribution and Control Equipment","LEKTER INDUSTRIAL SERVICES INC"
agr-3000595447,agr,"D-MARK BIOSCIENCES",25725,2015-11-26,2015,2016,2,12862.5,25725,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","D-MARK BIOSCIENCES"
agr-3000578918,agr,"ANATIS BIOPROTECTION",16286.13,2015-05-04,2015,2015,1,16286.13,16286.13,0,"431 Scientific Consultants","ANATIS BIOPROTECTION INC"
agr-20150498A,agr,"FUL-FLO INDUSTRIES",81401.25,2015-01-29,2015,2015,1,81401.25,81401.25,0,"655 Processing Machinery","FUL-FLO INDUSTRIES LTD."
agr-3000569788,agr,"NEDERMAN CANADA",10586.29,2015-02-04,2015,2015,1,10586.29,10586.29,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","NEDERMAN CANADA LTD."
agr-3000572530,agr,FIXAIR,19793.43,2015-03-05,2015,2015,1,19793.43,19793.43,0,"656 Heating, Air-conditioning and Refrigeration Equipment",FIXAIR
agr-3000592132,agr,"UNIVERSITE LAVAL",14644.8,2015-10-20,2015,2018,4,3661.2,14644.8,0,"430 Scientific Services","UNIVERSITE LAVAL"
agr-7200000238,agr,"ADGA GROUP",2207758.32,2011-03-28,2011,2017,7,315394.045714,90074.96,11,"473 Information Technology and Telecommunications Consultants","ADGA GROUP CONSULTANTS INC."
agr-3000592913,agr,"VWR  INTERNATIONAL",39945.5,2015-10-28,2015,2015,1,39945.5,39945.5,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR  INTERNATIONAL LTD."
agr-3000555669,agr,"LES  PORTES LTR",15128.44,2014-08-01,2014,2016,3,5042.81333333,15068.55,2,"645 Other Buildings","LES  PORTES L.T.R."
agr-3000539901,agr,"UNIVERSITY OF GUELPH",571031.69,2013-10-18,2013,2017,5,114206.338,417276.6,5,"430 Scientific Services","UNIVERSITY OF GUELPH"
agr-3000566157,agr,"VWR  INTERNATIONAL",17468.49,2015-01-16,2015,2015,1,17468.49,17468.49,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR  INTERNATIONAL LTD."
agr-3000577696,agr,"PRAXAIR CANADA",22179.53,2015-05-01,2015,2016,2,11089.765,22179.53,0,"1128 Other Mineral Fuels, Oils and Products","PRAXAIR CANADA INC."
agr-3000570612,agr,"VWR INTERNATIONAL CO",10654.86,2015-02-20,2015,2015,1,10654.86,10654.86,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","VWR INTERNATIONAL CO."
agr-3000556500,agr,"GROOM & ASSOCIÉS",40241.25,2014-08-29,2014,2015,2,20120.625,40241.25,0,"813 Temporary Help Services","GROOM & ASSOCIÉS"
agr-7200000930,agr,"IBM CANADA",325500,2015-09-01,2015,2016,2,162750,305100,2,"473 Information Technology and Telecommunications Consultants","IBM CANADA LTD"
agr-3000593423,agr,"PODOLINSKY EQUIPMENT",27522.6,2015-11-03,2015,2015,1,27522.6,27522.6,0,"1219 Other Machinery and Parts","PODOLINSKY EQUIPMENT LTD."
agr-20150231A,agr,"LECO INSTRUMENTS ULC",116235,2015-01-28,2015,2015,1,116235,116235,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","LECO INSTRUMENTS ULC"
agr-3000579847,agr,"MR FOUNDATION",12147.5,2015-05-11,2015,2015,1,12147.5,8475,0,"645 Other Buildings","MR FOUNDATION INC"
agr-3000538095,agr,"CANADIAN HORTICULTURAL COUNCIL",245492.5,2014-04-01,2014,2017,4,61373.125,242950,2,"430 Scientific Services","CANADIAN HORTICULTURAL COUNCIL"
agr-20150325A,agr,"BIO-RAD LABORATORIES (CANADA)",114062.56,2015-01-14,2015,2015,1,114062.56,114062.56,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","BIO-RAD LABORATORIES (CANADA) LTD."
agr-20150172A,agr,"PODOLINSKY EQUIPMENT",71206,2015-01-08,2015,2015,1,71206,71206,0,"1264 Other Vehicles","PODOLINSKY EQUIPMENT LTD."
agr-3000568847,agr,"SCOTIAN GOLD COOPERATIVE",16054.5,2015-02-09,2015,2015,1,16054.5,16054.5,0,"1219 Other Machinery and Parts","SCOTIAN GOLD COOPERATIVE LTD."
agr-3000570182,agr,"IDEAL PIPE",12819.29,2015-02-18,2015,2015,1,12819.29,12819.29,0,"1130 Inorganic and Organic Chemicals, Including Plastics, Rubber and Products, and Excluding Tires and Tubes","IDEAL PIPE"
agr-3000594327,agr,"EPOXY DESIGN",52888.5,2015-11-13,2015,2015,1,52888.5,52888.5,0,"630 Office Buildings","EPOXY DESIGN"
agr-3000569956,agr,"WATERS LIMITED",16940.82,2015-02-16,2015,2015,1,16940.82,16940.82,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","WATERS LIMITED"
agr-3000576979,agr,"IMPERIAL OIL LIMITED",10735.25,2015-04-20,2015,2015,1,10735.25,10735.25,0,"1122 Gasoline","IMPERIAL OIL LIMITED"
agr-3000580385,agr,"CUMMINS EASTERN CANADA LP",12475.2,2015-03-26,2015,2015,1,12475.2,12475.2,0,"658 Electric Lighting, Distribution and Control Equipment","CUMMINS EASTERN CANADA LP"
agr-3000588071,agr,"GERANSKY BROS CONSTRUCTION",24333.75,2015-08-26,2015,2015,1,24333.75,24333.75,0,"1121 Salt, Sulphur, Ores, Earth and Stone","GERANSKY BROS. CONSTRUCTION LTD."
agr-3000460366,agr,"XEROX CANADA",33201,2011-12-07,2011,2016,6,5533.5,32571,0,"533 Rental of Machinery, Office Furniture and Fixtures and Other Equipment","XEROX CANADA LTD"
agr-3000577385,agr,"AG-QUEST HOLDINGS",233537.1,2015-04-21,2015,2017,3,77845.7,198817.85,2,"431 Scientific Consultants","AG-QUEST HOLDINGS LTD"
agr-20160757SS,agr,"NORTHERN MICRO",19210,2015-10-21,2015,2016,2,9605,19210,0,"1283 Computer Equipment - Client Computing Domain - Desktop / Personal / Portable (Includes related parts and peripherals)","NORTHERN MICRO INC."
agr-3000565427,agr,"CONQUEST MANUFACTURING",23908.5,2015-01-07,2015,2015,1,23908.5,23908.5,0,"628 Other Engineering Works","CONQUEST MANUFACTURING LTD."
agr-3000584956,agr,"LITTLE MORDEN SERVICE (1987)",12952.86,2015-07-14,2015,2015,1,12952.86,12952.86,0,"655 Processing Machinery","LITTLE MORDEN SERVICE (1987) LTD."
agr-3000567178,agr,"FISHER SCIENTIFIC",13171.2,2015-01-26,2015,2015,1,13171.2,13171.2,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000574912,agr,"CORREIA ENTERPRISES",33993.76,2015-04-01,2015,2017,3,11331.2533333,16996.88,2,"811 Contracted Building Cleaning","CORREIA ENTERPRISES LTD."
agr-3000594765,agr,"VWR INTERNATIONAL CO",18831.45,2015-11-18,2015,2015,1,18831.45,18831.45,0,"1249 Other Equipment and Parts","VWR INTERNATIONAL CO."
agr-3000582902,agr,"SYNAGRI SEC",13745.37,2015-05-15,2015,2015,1,13745.37,13745.37,0,"1139 Miscellaneous Chemical Products","SYNAGRI S.E.C."
agr-3000596371,agr,"FISHER SCIENTIFIC",27103.05,2015-12-07,2015,2015,1,27103.05,27103.05,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000590861,agr,"GC BAXTER PLUMBING",16157.22,2015-10-02,2015,2015,1,16157.22,16157.22,0,"635 Industrial Buildings","G.C. BAXTER PLUMBING"
agr-3000530873,agr,"STANLEY CANADA CORPORATION",13461.12,2013-10-30,2013,2016,4,3365.28,11819.52,3,"645 Other Buildings","STANLEY CANADA CORPORATION"
agr-7200000581,agr,"VERITAAQ TECHNOLOGY HOUSE",1695750.02,2013-08-16,2013,2017,5,339150.004,243600,3,"473 Information Technology and Telecommunications Consultants","VERITAAQ TECHNOLOGY HOUSE INC"
agr-3000563967,agr,"WATERS LIMITED",12004.2,2014-12-12,2014,2015,2,6002.1,12004.2,0,"660 Measuring, Controlling, Laboratory, Medical and Optical Instruments, Apparatus and Accessories","WATERS LIMITED"
agr-3000589299,agr,"GREEN DIAMOND EQUIPMENT",16950,2015-09-15,2015,2015,1,16950,16950,0,"655 Processing Machinery","GREEN DIAMOND EQUIPMENT LTD."
agr-3000565839,agr,"4CS TRAILERS DIRECT",14165.55,2015-01-06,2015,2015,1,14165.55,14165.55,0,"1219 Other Machinery and Parts","4C'S TRAILERS DIRECT"
agr-3000594194,agr,"PODOLINSKY EQUIPMENT",15653.85,2015-11-12,2015,2015,1,15653.85,15653.85,0,"1264 Other Vehicles","PODOLINSKY EQUIPMENT LTD."
agr-3000574521,agr,"PLOMBERIE STEPHANE BELANGER",11035.78,2015-03-18,2015,2015,1,11035.78,3097.76,0,"635 Industrial Buildings","PLOMBERIE STEPHANE BELANGER"
agr-3000541359,agr,"ONTARIO FRUIT & VEGETABLE GROWERS ASSOCIATION",17564.85,2014-02-24,2014,2015,2,8782.425,8710.05,0,"491 Management Consulting","ONTARIO FRUIT & VEGETABLE GROWERS ASSOCIATION"
agr-3000546739,agr,"DELOITTE AND TOUCHE",212333.22,2014-03-20,2014,2015,2,106166.61,191286.4,3,"401 Accounting and Audit Services","DELOITTE INC"
agr-3000573336,agr,"V W R  INTERNATIONAL",11921.5,2015-03-11,2015,2015,1,11921.5,11921.5,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","V W R  INTERNATIONAL LTD"
agr-3000595139,agr,"FISHER SCIENTIFIC",39951.3,2015-11-23,2015,2016,2,19975.65,39951.3,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-20130563A,agr,"MULTI-SERVICES ALBANEL",90987.08,2013-11-22,2013,2015,3,30329.0266667,45254.16,3,"811 Contracted Building Cleaning","MULTI-SERVICES ALBANEL"
agr-3000595349,agr,ULTIDENT,21502.71,2015-11-25,2015,2015,1,21502.71,21502.71,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts",ULTIDENT
agr-3000549823,agr,LUMEN,10347.76,2014-04-01,2014,2015,2,5173.88,3449.25,0,"1241 Plumbing Equipment and Fittings, Including Parts",LUMEN
agr-3000570839,agr,"FISHER SCIENTIFIC",22787.58,2015-02-23,2015,2015,1,22787.58,22787.58,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FISHER SCIENTIFIC"
agr-3000565186,agr,"LIFE TECHNOLOGIES",24975.71,2015-01-05,2015,2015,1,24975.71,24975.71,0,"660 Measuring, Controlling, Laboratory, Medical and Optical Instruments, Apparatus and Accessories","LIFE TECHNOLOGIES INC"
agr-3000552631,agr,"HONEYWELL LTEE",18106.21,2014-07-01,2014,2015,2,9053.105,18106.21,0,"665 Other Equipment","HONEYWELL LTEE"
agr-3000556293,agr,"IMPERIAL OIL LIMITED",59000,2014-09-01,2014,2015,2,29500,59000,0,"1124 Diesel Fuel","IMPERIAL OIL LIMITED"
agr-3000581319,agr,"CEDARLANE LABORATORIES",14673,2015-05-29,2015,2015,1,14673,13227.99,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","CEDARLANE LABORATORIES LTD"
agr-3000595147,agr,"LIFE TECHNOLOGIES",24975.32,2015-11-23,2015,2016,2,12487.66,24975.32,0,"660 Measuring, Controlling, Laboratory, Medical and Optical Instruments, Apparatus and Accessories","LIFE TECHNOLOGIES INC"
agr-3000556868,agr,"KELLY DOBSON",13862.09,2014-09-04,2014,2016,3,4620.69666667,10735,3,"491 Management Consulting","KELLY DOBSON"
agr-3000589795,agr,"C & D MACHINE WELDING",13944,2015-09-21,2015,2015,1,13944,6972,0,"1219 Other Machinery and Parts","C & D MACHINE WELDING"
agr-3000570809,agr,"NIKON CANADA",19886.85,2015-02-20,2015,2015,1,19886.85,19791.36,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","NIKON CANADA INC."
agr-3000578085,agr,"CANADIAN CORPS OF COMMISSIONAIRES",38989.52,2015-04-27,2015,2016,2,19494.76,24624.96,2,"460 Protection Services",COMMISSIONAIRES
agr-3000509663,agr,"ACCURATE CONTRACT CLEANING",427266.56,2013-03-01,2013,2016,4,106816.64,120323.7,5,"811 Contracted Building Cleaning","ACCURATE CONTRACT CLEANING"
agr-20150328A,agr,"FOSS NORTH AMERICA",138153.93,2015-01-28,2015,2015,1,138153.93,138153.93,0,"1243 Measuring, Controlling, Laboratory, Medical and Optical Equipment and Parts","FOSS NORTH AMERICA INC"
agr-3000575814,agr,"IMPERIAL OIL LIMITED",14178.06,2015-03-31,2015,2015,1,14178.06,14178.06,0,"1124 Diesel Fuel","IMPERIAL OIL LIMITED"
agr-3000574975,agr,"DEL EQUIPMENT LIMITED",18624.66,2015-03-26,2015,2015,1,18624.66,18624.66,0,"1264 Other Vehicles","DEL EQUIPMENT LIMITED"
agr-3000563836,agr,"CARMICHAEL ENGINEERING",42523.03,2014-12-09,2014,2015,2,21261.515,41668.75,2,"656 Heating, Air-conditioning and Refrigeration Equipment","CARMICHAEL ENGINEERING LTD"
agr-3000549431,agr,"ALSASK FIRE EQUIPMENT",14369.25,2014-05-01,2014,2015,2,7184.625,14369.25,0,"665 Other Equipment","ALSASK FIRE EQUIPMENT LTD"
agr-7200000746,agr,SYSTEMSCOPE,45038.41,2015-01-09,2015,2015,1,45038.41,45038.41,0,"473 Information Technology and Telecommunications Consultants","SYSTEMSCOPE INC."
agr-3000596526,agr,"PODOLINSKY EQUIPMENT",125451.53,2015-12-08,2015,2016,2,62725.765,125451.53,0,"1219 Other Machinery and Parts","PODOLINSKY EQUIPMENT LTD."
